Title,Art Latitude,Art Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Super Category
Justice is Served: Celebrating the People Who Work For a Change,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Killer Whale (Totem),47.600533,-122.333117,General Porpoise Coffee & Doughnuts,47.59911272,-122.3343268,Donut Shop,Food
Listening,47.60445,-122.330217,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Luminaire,47.677967,-122.290667,Top Pot Doughnuts,47.67919285,-122.2905439,Donut Shop,Food
Memories,47.521483,-122.270533,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food
Ornamental Iron in Leather/Contradictory Vibrations?,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Points of View,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Pursuit of Knowledge,47.521533,-122.270217,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food
Quintet in D,47.633717,-122.362783,Top Pot Doughnuts,47.63223624,-122.3616996,Donut Shop,Food
Sun and Raven (Totem),47.600517,-122.333133,General Porpoise Coffee & Doughnuts,47.59911272,-122.3343268,Donut Shop,Food
The Children,47.5216,-122.271267,King Donuts and Teriyaki and Laundromat,47.52042266,-122.269791,Donut Shop,Food
Three Piece Sculpture #3: Vertebrae,47.605617,-122.3339,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Transition,47.60475,-122.330333,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Tsonqua (Totem),47.600617,-122.333383,General Porpoise Coffee & Doughnuts,47.59911272,-122.3343268,Donut Shop,Food
Wings,47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Wisteria Mural,47.6593,-122.319167,Ly's Donuts,47.66111407,-122.317232,Donut Shop,Food
"Witness and Dilemma, Levels, Weights and Measures",47.603983,-122.329167,Top Pot Doughnuts,47.60402275,-122.3324992,Donut Shop,Food
Chinese Grand Pavilion,47.598667,-122.325583,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food
Governor John Harte Mcgraw,47.613033,-122.337583,Din Tai Fung Dumpling House,47.61267084,-122.3350729,Dumpling Restaurant,Food
Untitled,47.598767,-122.32525,Dough Zone Dumpling House,47.59793087,-122.3276243,Dumpling Restaurant,Food
Step on no Pets,47.638167,-122.3766,Victory Studios,47.64024,-122.37621,Electronics Store,Retail
The Peaceable Kingdom,47.612783,-122.290217,Cafe Soleil,47.61297139,-122.2892145,Ethiopian Restaurant,Food
The Unity and Oneness of all,47.56355,-122.286067,Tagla Ethiopian Cafe,47.56357281,-122.288193,Ethiopian Restaurant,Food
Tree Bench,47.601517,-122.3071,Wonder Coffee and Sports Bar,47.59941053,-122.3077363,Ethiopian Restaurant,Food
Waterfront Fountain,47.617983,-122.319467,Queen Sheba Ethiopian Restaurant,47.62000156,-122.3200723,Ethiopian Restaurant,Food
Black Lightning,47.620367,-122.3483,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Circus Ring Plaza,47.621,-122.350883,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Human Forms in Balance,47.622083,-122.350867,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Moon Gates,47.620033,-122.348917,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Moses,47.6208,-122.348933,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Seattle Center Totem,47.620767,-122.351333,Star Trek: Exploring New Worlds Exhibition,47.62126386,-122.3484129,Exhibit,Recreation
Dr. Mark A. Matthews,47.618667,-122.341233,Oculus Eyecare,47.6186734,-122.3425523,Eye Doctor,Service
People Waiting for the Interurban,47.64945,-122.349483,Warby Parker,47.65086,-122.35018,Eye Doctor,Service
Pergola At Waiting For The Interurban,47.64945,-122.34955,Warby Parker,47.65086,-122.35018,Eye Doctor,Service
Reality Relics,47.650133,-122.348433,Warby Parker,47.65086,-122.35018,Eye Doctor,Service
Water Weaving Light Cycle,47.650067,-122.348833,Warby Parker,47.65086,-122.35018,Eye Doctor,Service
A Place Called Home,47.560033,-122.2869,Columbia City Farmers Market,47.55873816,-122.2876141,Farmers Market,Food
Ballard Centennial Bell Tower,47.6675,-122.384883,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Coelacanths,47.6677,-122.384633,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Memory Place,47.719633,-122.341483,Peach Pit,47.71892,-122.344485,Farmers Market,Food
Meridian Archway,47.6649,-122.333683,Wallingford Farmers Market,47.66404519,-122.3336181,Farmers Market,Food
Spirit of Washington,47.560033,-122.2873,Columbia City Farmers Market,47.55873816,-122.2876141,Farmers Market,Food
Untitled,47.666167,-122.38285,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Untitled,47.668017,-122.385367,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Untitled,47.668517,-122.386067,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Vagor I And Vagor II,47.6678,-122.38475,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Witness Trees - What The Trees Have Seen,47.668433,-122.385117,Ballard Farmer's Market,47.66746623,-122.3843155,Farmers Market,Food
Aureole,47.7243,-122.348633,Burger King,47.72463296,-122.3454478,Fast Food Restaurant,Food
Gravity Law,47.521383,-122.2705,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food
Memories,47.521483,-122.270533,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food
Pursuit of Knowledge,47.521533,-122.270217,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food
Sherwood Gillespie,47.567017,-122.3074,beacon grill,47.567177,-122.307199,Fast Food Restaurant,Food
Swimming Fish,47.724233,-122.348633,Burger King,47.72463296,-122.3454478,Fast Food Restaurant,Food
The Children,47.5216,-122.271267,Jack in the Box,47.5217446,-122.2696432,Fast Food Restaurant,Food
Untitled Star Map Floor Inlay,47.724083,-122.348533,Burger King,47.72463296,-122.3454478,Fast Food Restaurant,Food
Water Borne,47.724167,-122.348633,Burger King,47.72463296,-122.3454478,Fast Food Restaurant,Food
Whirr,47.724417,-122.348483,Burger King,47.72463296,-122.3454478,Fast Food Restaurant,Food
Break Point,47.540783,-122.375017,Walt Hundley Playfield,47.5394835,-122.3738773,Field,Recreation
Highpoint,47.540783,-122.375017,Walt Hundley Playfield,47.5394835,-122.3738773,Field,Recreation
Bronze Plaques and Medallion,47.579817,-122.40975,Spud Fish & Chips,47.5795374,-122.4088858,Fish & Chips Shop,Food
Little Liberty,47.579383,-122.410633,Spud Fish & Chips,47.5795374,-122.4088858,Fish & Chips Shop,Food
Mother Reading with Child,47.522567,-122.376467,West Seattle Fish House,47.522636,-122.3768658,Fish & Chips Shop,Food
Portal,47.680317,-122.328433,Spud Fish & Chips,47.67838575,-122.326978,Fish & Chips Shop,Food
Seven Figures,47.680417,-122.3281,Spud Fish & Chips,47.67838575,-122.326978,Fish & Chips Shop,Food
Whale's Tail,47.579383,-122.40715,Spud Fish & Chips,47.5795374,-122.4088858,Fish & Chips Shop,Food
Beyond The Reef,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
Breaching Orca,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
Marine-Life Paintings,47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
Seattle Garden,47.607433,-122.339867,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
Waterway 15,47.607167,-122.341967,Pike Place Fish Market,47.60881291,-122.3403707,Fish Market,Food
Children of the Sea,47.601633,-122.301383,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food
Copper,47.5822,-122.3236,Pacific Food Importers,47.582519,-122.321931,Food & Drink Shop,Food
Mcgilvra's Farm,47.635467,-122.277917,Bert's Red Apple,47.63476908,-122.2798333,Food & Drink Shop,Food
Renouveau,47.601833,-122.301767,Semira's Grocery,47.601499,-122.298749,Food & Drink Shop,Food
"Adjacent, Against, Upon",47.619367,-122.361883,Ezell's Famous Chicken,47.61835602,-122.3591759,Food Truck,Food
Big Tesla,47.699733,-122.341083,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food
Children's Art Tiles,47.6109,-122.3369,Monte Cristo,47.60920295,-122.3381101,Food Truck,Food
Children's Art Tiles,47.6109,-122.3369,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food
Conductive Paths,47.699833,-122.34165,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food
Junior League of Seattle Playground Compass Rose,47.681683,-122.25835,Hot Revolution Mini Donuts,47.68201685,-122.2604707,Food Truck,Food
Kuba Grille,47.607983,-122.302183,Taco City,47.60721,-122.303006,Food Truck,Food
Light Bulb Bench,47.700383,-122.341833,Anthony's Finn truck,47.70059351,-122.339145,Food Truck,Food
Looking at a Watershed: Dream Forest,47.535767,-122.361617,El rey del taco truck,47.537588,-122.362733,Food Truck,Food
Oshun Throne,47.60775,-122.302383,Taco City,47.60721,-122.303006,Food Truck,Food
Proverbs and Icons,47.6079,-122.302267,Taco City,47.60721,-122.303006,Food Truck,Food
Shango Throne,47.607683,-122.30215,Taco City,47.60721,-122.303006,Food Truck,Food
Sky Legends,47.5481,-122.376017,Snout and Co.,47.54614123,-122.3762792,Food Truck,Food
Westlake Star Axis/Seven Hills,47.611167,-122.3373,Monte Cristo,47.60920295,-122.3381101,Food Truck,Food
Westlake Star Axis/Seven Hills,47.611167,-122.3373,2nd & Pike Food Truck Pod,47.61114947,-122.3364905,Food Truck,Food
Acrobat Constellation,47.622083,-122.352833,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
An Equal And Opposite Reaction,47.624317,-122.351117,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Barbet,47.62425,-122.35233,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Biography of a Branch,47.6212,-122.351733,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Circus Ring Plaza,47.621,-122.350883,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Dreaming in Color,47.623883,-122.351133,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Encircled Stream,47.623833,-122.351967,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Fountain Of Creation,47.6229,-122.35375,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Fountain of Seseragi,47.62335,-122.35247,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Fountain Of The Northwest,47.62435,-122.35232,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Fu,47.624417,-122.351467,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Garthgoyles:  Designs for the Charlotte Martin Theatre,47.62085,-122.352117,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Human Forms in Balance,47.622083,-122.350867,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Hydraulis,47.622133,-122.35335,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
In the Event,47.6221,-122.35477,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Kobe Bell,47.62345,-122.352117,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Migrare,47.621767,-122.3515,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Neon For The Bagley Wright Theatre,47.623883,-122.353183,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Neototems,47.62235,-122.35255,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Play Ray Plaza,47.622433,-122.355183,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Pool,47.623067,-122.352867,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Seattle Center Totem,47.620767,-122.351333,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
The Lang Fountain,47.62405,-122.35215,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Twine and Branch,47.62135,-122.352067,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Untitled,47.623567,-122.35205,International Fountain,47.62248607,-122.3523207,Fountain,Recreation
Angie's Umbrella,47.611333,-122.345417,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food
Farmer's Pole,47.61,-122.343783,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food
Ross Creek,47.652517,-122.3594,Pomerol,47.65265835,-122.3564903,French Restaurant,Food
Street Treatment,47.617967,-122.354433,Boat Street Kitchen,47.61842992,-122.357438,French Restaurant,Food
The Peaceable Kingdom,47.612783,-122.290217,Red Cow,47.61356044,-122.2893823,French Restaurant,Food
Untitled Fence,47.610117,-122.344117,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food
Untitled Totem Pole,47.61015,-122.34412,Le Pichet,47.61101635,-122.3423882,French Restaurant,Food
Kuba Grille,47.607983,-122.302183,Ezell's Famous Chicken,47.60640453,-122.30289,Fried Chicken Joint,Food
Oshun Throne,47.60775,-122.302383,Ezell's Famous Chicken,47.60640453,-122.30289,Fried Chicken Joint,Food
Proverbs and Icons,47.6079,-122.302267,Ezell's Famous Chicken,47.60640453,-122.30289,Fried Chicken Joint,Food
Shango Throne,47.607683,-122.30215,Ezell's Famous Chicken,47.60640453,-122.30289,Fried Chicken Joint,Food
The Unity and Oneness of all,47.56355,-122.286067,Ezell's Famous Chicken,47.56309301,-122.2876304,Fried Chicken Joint,Food
Beyond The Reef,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
Breaching Orca,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
Contour,47.623083,-122.322217,Menchie's,47.6234013,-122.3209994,Frozen Yogurt Shop,Food
Dancer's Series: Steps,47.622967,-122.320833,Menchie's,47.6234013,-122.3209994,Frozen Yogurt Shop,Food
Marine-Life Paintings,47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
Portal,47.680317,-122.328433,Zoëyogurt,47.67898664,-122.3259152,Frozen Yogurt Shop,Food
"Sea Otter, Salmon, And Raven",47.607317,-122.342133,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
Seattle Garden,47.607433,-122.339867,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
Seven Figures,47.680417,-122.3281,Zoëyogurt,47.67898664,-122.3259152,Frozen Yogurt Shop,Food
The Itinerant,47.622033,-122.320683,Menchie's,47.6234013,-122.3209994,Frozen Yogurt Shop,Food
Waterway 15,47.607167,-122.341967,Ellenos Real Greek Yogurt,47.60884772,-122.340476,Frozen Yogurt Shop,Food
.01 - Weather Permitting   .02 - Flow,47.669833,-122.384583,DIGS,47.66885872,-122.3823795,Furniture / Home Store,Retail
DNA Wave Wall,47.631717,-122.37745,Albert Lee Appliance,47.632035,-122.37499,Furniture / Home Store,Retail
Seattle Scatter Piece,47.632467,-122.37565,Albert Lee Appliance,47.632035,-122.37499,Furniture / Home Store,Retail
Spirit of Washington,47.560033,-122.2873,Phase Two Interiors,47.55874,-122.28519,Furniture / Home Store,Retail
Witness Trees - What The Trees Have Seen,47.668433,-122.385117,DIGS,47.66885872,-122.3823795,Furniture / Home Store,Retail
Catfish,47.665717,-122.38225,Mox Boarding House,47.66500968,-122.3804348,Gaming Cafe,Recreation
Catfish,47.665717,-122.38225,Cafe Mox,47.66492946,-122.3802208,Gaming Cafe,Recreation
Beckoning Cistern,47.61485,-122.350133,Belltown P-Patch,47.61407792,-122.3509027,Garden,Recreation
Black Sun,47.629917,-122.315167,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation
Black Sun,47.629917,-122.315167,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
Dr. Jose P. Rizal,47.591833,-122.3175,Katie Black's Garden,47.59023217,-122.3175931,Garden,Recreation
Duets for Animals and People,47.666383,-122.351983,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Dwelling Places,47.666267,-122.351017,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
East is West,47.59205,-122.317417,Katie Black's Garden,47.59023217,-122.3175931,Garden,Recreation
Evidence of Domestication,47.666267,-122.352133,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Hiker Memorial Statue,47.665833,-122.352983,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Homage in Green,47.63205,-122.3157,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation
Homage in Green,47.63205,-122.3157,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
Jimi Hendrix Memorial Viewpoint,47.667033,-122.349267,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Judge Thomas Burke,47.629283,-122.31525,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
Playform,47.632183,-122.313233,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation
Playform,47.632183,-122.313233,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
The Bears,47.666633,-122.35,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Untitled,47.629617,-122.366733,Parsons Gardens,47.62975764,-122.3660268,Garden,Recreation
Untitled,47.666267,-122.349267,Woodland Park Rose Garden,47.66558732,-122.3497326,Garden,Recreation
Untitled Bird-Bath,47.6312,-122.316733,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation
Untitled Bird-Bath,47.6312,-122.316733,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
William H. Seward,47.6319,-122.315717,Volunteer Park Conservatory,47.63192894,-122.3157384,Garden,Recreation
William H. Seward,47.6319,-122.315717,Volunteer Park Dahlia Garden,47.6314883,-122.3147582,Garden,Recreation
The Children,47.5216,-122.271267,Seattle Farm Co-op,47.521579,-122.268661,Garden Center,Retail
Memory Place,47.719633,-122.341483,76 / In-n-Out Mini Mart,47.71929459,-122.3445732,Gas Station,Retail
The Forest Is Waiting,47.552967,-122.363017,Delridge Food Mart (76),47.55390387,-122.3632638,Gas Station,Retail
The Forest Is Waiting,47.552967,-122.363017,Shell,47.55254248,-122.3630408,Gas Station,Retail
The Unity and Oneness of all,47.56355,-122.286067,Shell,47.56396531,-122.2864622,Gas Station,Retail
"Collections  Objects, Experiences, Memories",47.719547,-122.297861,Korochka,47.71859375,-122.2954752,Gastropub,Food
Lake City Gateway,47.71912,-122.29557,Korochka,47.71859375,-122.2954752,Gastropub,Food
Untitled,47.719561,-122.297836,Korochka,47.71859375,-122.2954752,Gastropub,Food
My Testimony in Stone,47.6015,-122.304417,Fishbox,47.60338526,-122.3061776,General Entertainment,Recreation
Second Avenue Additions,47.61805,-122.35205,Seattle Laser Dome,47.61916347,-122.3519008,General Entertainment,Recreation
